Education,Skills,Years_Experience,Certifications,Test_Score,Interview_Rating,Gender,Selection_Status,AI_Selection,Merit_Score
Bachelor's,67.11808794075787,18,Yes,76.062714605443,4,Male,0,0,0.0
Bachelor's,76.8275955478815,13,No,67.1970462470446,2,Male,0,0,0.0
Bachelor's,67.47091197244438,7,No,60.074483739488116,1,Female,0,0,0.0
Master's,78.45069315114387,18,Yes,73.82427937960378,5,Female,1,1,0.94
Master's,81.59542346876347,2,No,73.78941247709449,4,Male,0,0,0.0
Bachelor's,94.1011050495724,20,No,57.9628931261058,4,Male,0,0,0.0
Master's,62.2795113558106,17,Yes,71.42217506397863,2,Male,0,0,0.0
Bachelor's,69.83322052261688,15,No,90.3537530831274,3,Male,0,0,0.0
Bachelor's,51.715278836557495,13,Yes,80.04439637472672,3,Female,0,0,0.0
Bachelor's,97.3939212555864,15,No,61.5233661909967,3,Male,0,0,0.0
Bachelor's,40.367680641942385,16,Yes,78.0443634269159,4,Female,0,0,0.0
Bachelor's,95.24304082797714,19,No,82.01957654294375,2,Female,0,0,0.0
Bachelor's,71.40204373436713,10,Yes,85.30270073235074,2,Female,0,0,0.0
Bachelor's,76.2764189572997,12,Yes,80.84210500038328,3,Male,0,0,0.0
Master's,67.51496359405523,10,No,86.61627779226829,1,Male,0,0,0.0
Bachelor's,70.46650987169937,3,Yes,82.55521799299312,3,Male,0,0,0.0
Bachelor's,78.82126899616755,13,Yes,72.56038610052597,4,Female,1,1,0.99
Master's,45.450288072681126,4,No,78.30401586103204,1,Male,0,0,0.0
Master's,60.21810644359145,3,Yes,72.71099393493004,2,Male,0,0,0.0
Master's,57.32414074287013,0,Yes,79.0344077936561,5,Male,0,0,0.0
Bachelor's,76.71107175303726,13,No,82.35122342082398,1,Male,0,0,0.0
PhD,70.06549297605778,6,No,74.24161979835274,2,Female,0,0,0.0
PhD,79.27143760643212,9,No,78.0355507029107,1,Female,0,0,0.0
Master's,72.47162506272034,1,No,70.17034316733894,3,Female,0,0,0.0
PhD,85.87883253723994,9,No,71.94678753507782,1,Female,0,0,0.0
Master's,58.89588563486869,2,No,74.30998597933848,1,Male,0,0,0.0
Bachelor's,70.87233669775357,20,Yes,69.39653785177359,1,Male,0,0,0.0
PhD,86.64045121003771,7,No,88.27352445323737,4,Male,1,1,0.97
Bachelor's,83.63989072031009,9,No,80.96525879662576,4,Male,1,1,1.0
PhD,47.805331653248686,7,No,82.40232447216492,3,Male,0,0,0.0
Bachelor's,54.68333816522919,13,Yes,80.59956975884853,5,Female,0,0,0.0
PhD,68.77313591942824,17,Yes,76.69837950194069,4,Female,0,0,0.03
Bachelor's,66.47744990888084,8,Yes,62.826778933651006,5,Female,0,0,0.0
Bachelor's,69.01859907172127,8,No,86.22093760659122,4,Male,0,0,0.0
PhD,81.9428545037777,3,Yes,95.81252796515594,2,Male,0,0,0.0
Bachelor's,74.34074507503108,2,Yes,81.61559059228662,2,Female,0,0,0.0
Bachelor's,75.21536354528845,13,Yes,67.13096684710148,1,Female,0,0,0.0
Bachelor's,80.05920352905137,13,Yes,80.94115835227977,5,Male,1,1,0.98
PhD,86.11261307718338,20,No,67.00330056189492,1,Male,0,0,0.0
PhD,24.159817578025788,15,No,70.23353847543578,1,Male,0,0,0.0
Bachelor's,64.2006032764292,4,No,50.80113454555975,4,Female,0,0,0.0
Bachelor's,56.75548319110449,19,No,88.69894408342793,4,Male,0,0,0.01
PhD,77.12974203842279,14,No,78.16901788149029,1,Male,0,0,0.0
PhD,63.06844066623017,20,No,80.72962619401548,4,Female,0,0,0.02
Bachelor's,71.13792425372682,8,Yes,82.8945996404719,2,Female,0,0,0.0
Bachelor's,82.78214614603762,6,No,79.7746392414038,2,Male,0,0,0.0
Bachelor's,60.9552109183276,12,No,84.7686441209911,5,Male,0,0,0.0
Master's,75.44223509068328,7,No,88.65446505935071,2,Female,0,0,0.0
PhD,93.30741734740641,11,No,74.64240265451387,1,Male,0,0,0.0
Master's,82.47423189807371,3,No,58.38843946583822,3,Male,0,0,0.0
PhD,46.21333964980033,15,Yes,66.56445906265995,4,Female,0,0,0.0
PhD,65.62379948085848,5,Yes,81.18890240563029,1,Female,0,0,0.0
PhD,75.33724502915494,4,Yes,64.72799561803055,4,Male,0,0,0.0
PhD,78.29175784332894,0,Yes,74.37085481055472,5,Female,0,0,0.0
PhD,66.2147644256913,13,Yes,100.0,1,Male,0,0,0.0
PhD,60.40316663515701,8,No,85.4468494859768,1,Female,0,0,0.0
PhD,71.01644402273453,17,Yes,54.88460448072418,1,Female,0,0,0.0
Master's,53.69672944157584,5,Yes,98.31053110138515,5,Female,0,0,0.0
Bachelor's,86.49601399066778,14,No,88.67120389057958,1,Female,0,0,0.0
Bachelor's,98.03021460922253,15,Yes,81.63275781539795,4,Female,1,1,1.0
Master's,75.92040952675185,7,Yes,76.34509021219296,3,Female,0,0,0.0
Master's,66.5134216970633,18,No,61.20658917380437,1,Male,0,0,0.0
Master's,84.1135149987047,4,No,71.26859349483541,5,Male,0,0,0.01
Master's,81.57893836538011,13,No,55.16744784820282,5,Male,0,0,0.0
PhD,65.86688880841864,6,Yes,84.515082792584,1,Male,0,0,0.0
Bachelor's,69.2823464597537,3,Yes,76.8548522465393,5,Male,0,0,0.0
PhD,60.856984913078556,20,Yes,67.5654755406627,2,Male,0,0,0.0
Bachelor's,72.47027237403955,0,No,85.10073304935361,5,Female,0,0,0.0
Bachelor's,74.48363710067872,3,Yes,78.32515839668227,3,Male,0,0,0.0
Master's,58.29801018593956,13,Yes,91.39209759652115,2,Male,0,0,0.0
PhD,53.87985487558154,15,Yes,70.56154641596005,4,Male,0,0,0.0
Master's,50.10976881948901,6,Yes,88.93060752272918,2,Male,0,0,0.0
PhD,76.24801993918064,9,No,77.24872337232539,3,Female,0,0,0.0
Bachelor's,69.82776145569841,9,No,67.25473614616202,2,Male,0,0,0.0
Master's,68.74638779717759,3,No,80.93791239862375,1,Male,0,0,0.0
Master's,76.967888835165,11,No,75.74665212014636,5,Female,1,1,0.99
Bachelor's,56.485570364674345,5,Yes,79.55812573004336,1,Male,0,0,0.0
Bachelor's,53.9462089724321,12,No,65.13626935933127,1,Male,0,0,0.0
Bachelor's,73.61622878453288,20,Yes,51.89530196332066,1,Male,0,0,0.0
Master's,44.06981560629165,0,No,70.05255192911565,2,Male,0,0,0.01
PhD,66.11523203598664,7,No,80.71812903729153,4,Female,0,0,0.0
Master's,100.0,15,Yes,80.4220952052237,5,Male,1,1,0.98
PhD,49.77193805721213,4,Yes,70.46094377842273,2,Male,0,0,0.0
Master's,63.55386460103915,6,No,77.33930750811724,1,Male,0,0,0.0
Master's,38.15660794465347,2,Yes,71.07827376170975,3,Male,0,0,0.0
Bachelor's,66.49407912666783,20,No,73.65982652985562,3,Male,0,0,0.0
PhD,99.49804642397964,1,Yes,87.62120708506161,1,Male,0,0,0.0
Master's,77.003761551856,1,No,61.66196782567957,4,Male,0,0,0.0
Master's,60.79331036318538,19,No,93.86712366819805,5,Female,0,0,0.0
Bachelor's,100.0,9,No,76.73917661398959,2,Female,0,0,0.0
Bachelor's,43.86471085722385,19,No,95.18735417217225,4,Male,0,0,0.01
PhD,76.80914739635529,8,Yes,93.61327896983963,3,Female,0,0,0.0
Master's,70.97369180639406,17,Yes,52.26104969236248,1,Female,0,0,0.0
PhD,66.29462978634375,5,No,76.83776094267614,2,Female,0,0,0.0
Master's,82.10637210593268,19,No,65.18695307108229,4,Male,0,0,0.0
PhD,52.27030887587049,5,No,73.6470268048954,4,Female,0,0,0.0
Bachelor's,74.68933950808494,9,Yes,79.5740845086894,4,Female,0,0,0.32
Master's,72.78487484146774,8,No,89.57116054926423,2,Female,0,0,0.0
PhD,56.9348100532943,8,Yes,64.15044791479876,5,Female,0,0,0.0
Bachelor's,99.24993370625977,2,Yes,100.0,2,Male,0,0,0.0
Bachelor's,67.2724410495754,11,No,69.19036744417747,1,Male,0,0,0.0
PhD,67.92024441707939,10,Yes,61.56774395836851,2,Female,0,0,0.0
Master's,54.58484237056387,13,No,85.94968735193514,4,Male,0,0,0.0
Master's,67.54989323325427,18,No,76.275130842625,5,Male,0,0,0.01
Bachelor's,100.0,9,Yes,97.11263156225944,5,Male,1,1,0.94
Master's,66.20932210042622,18,Yes,65.15951237317672,1,Female,0,0,0.0
Master's,77.78052914520464,4,No,76.84292552133589,1,Male,0,0,0.0
Master's,84.25821597990269,8,Yes,87.7014532463943,3,Female,0,0,0.0
Bachelor's,67.27896533289857,0,Yes,66.54334274725738,3,Female,0,0,0.0
PhD,63.856145465743,14,Yes,87.81664303690137,3,Male,0,0,0.0
Master's,77.0839582183926,3,No,78.97731503911548,2,Female,0,0,0.0
Bachelor's,66.381124466734,6,No,64.94488490197205,5,Male,0,0,0.0
Bachelor's,65.02232390820603,5,Yes,87.63248198413744,1,Male,0,0,0.0
PhD,84.09834841389194,14,No,73.03614198688187,3,Female,0,0,0.0
Master's,68.95865369630425,5,No,86.88475500513059,1,Male,0,0,0.0
Master's,88.1985975739711,6,Yes,67.97142139159978,3,Male,0,0,0.0
PhD,68.62109967635317,19,Yes,60.47880680816304,2,Male,0,0,0.0
PhD,50.24206662470964,2,Yes,70.59878731854963,2,Female,0,0,0.0
Bachelor's,18.61306970749522,20,No,73.7779014968313,4,Male,0,0,0.0
Bachelor's,42.42777329720965,12,No,76.94968697417684,1,Male,0,0,0.0
PhD,45.01059300603606,1,Yes,80.3383642137572,4,Female,0,0,0.0
Master's,73.99806896241846,2,No,94.59622459154623,2,Male,0,0,0.0
Bachelor's,55.43000960178792,12,No,73.9656860887348,2,Male,0,0,0.0
Bachelor's,40.38802935903762,8,No,92.81783695742689,1,Female,0,0,0.0
Master's,68.03641467287594,18,Yes,85.24867328516612,4,Female,0,0,0.0
Bachelor's,53.77257899303718,17,No,74.19027440495034,4,Female,0,0,0.0
Master's,76.94648706885948,4,No,78.06651927584763,4,Female,0,0,0.0
Master's,76.57402970900243,9,Yes,78.95855178914512,1,Male,0,0,0.0
Master's,78.1612942327477,13,No,85.2569178936924,1,Female,0,0,0.0
PhD,31.62579209058839,20,No,86.782420172259,1,Male,0,0,0.0
PhD,70.68113689569822,16,Yes,60.99859612925847,5,Male,0,0,0.01
PhD,68.1789639989791,2,No,84.78627593585128,2,Male,0,0,0.0
Master's,51.675335803333056,6,Yes,79.07793073016616,5,Female,0,0,0.01
Master's,37.93853856195324,8,No,78.92649475998033,5,Male,0,0,0.0
PhD,68.3697261829386,4,No,73.67072291398141,2,Male,0,0,0.0
Bachelor's,85.96174080634307,3,Yes,82.0368362640665,3,Male,0,0,0.0
Master's,31.273635961370893,2,Yes,83.88406787966312,3,Male,0,0,0.0
Bachelor's,57.51218690644005,12,Yes,76.12157516287239,3,Female,0,0,0.0
Bachelor's,71.97302669479245,8,No,85.21745783101109,1,Male,0,0,0.0
Master's,86.87379991290447,6,No,68.68996991089683,1,Male,0,0,0.0
Master's,65.31442728728024,7,Yes,75.1179864704196,4,Female,0,0,0.0
Bachelor's,98.96504422046175,9,Yes,78.60921875498049,4,Female,1,1,1.0
Bachelor's,43.07040191079675,0,Yes,71.90537284717139,5,Female,0,0,0.0
PhD,39.745931175415784,19,No,71.69033054971683,4,Male,0,0,0.02
PhD,85.26572574585533,20,No,65.70152775688528,1,Male,0,0,0.0
Master's,34.75563621959844,20,Yes,79.31657155610692,5,Female,0,0,0.0
PhD,76.92298504450974,0,No,94.44888900716127,4,Female,0,0,0.02
PhD,65.58201342259282,18,No,81.02178728739102,4,Male,0,0,0.0
PhD,56.48499096340003,1,No,73.32246532454955,3,Female,0,0,0.0
PhD,63.599991872966925,11,Yes,88.15696754867828,1,Male,0,0,0.0
Bachelor's,50.66392159555842,12,No,74.65838617221215,5,Male,0,0,0.0
Master's,65.22498916875585,13,Yes,82.50199721250246,2,Male,0,0,0.0
PhD,70.26129001532287,4,Yes,80.60148316758668,4,Male,0,0,0.02
Bachelor's,63.756670353307946,2,Yes,60.071974795901696,1,Male,0,0,0.0
Bachelor's,61.22595576728095,16,Yes,76.00256025509887,5,Male,0,0,0.0
Bachelor's,73.81205492560824,0,Yes,96.43242450328106,1,Male,0,0,0.0
PhD,94.89357693692244,13,Yes,69.58039448161524,1,Female,0,0,0.0
PhD,66.00694897026406,5,No,90.93252053891986,5,Male,0,0,0.0
Master's,82.29985757506327,16,Yes,85.12540218426389,3,Male,0,0,0.0
PhD,55.50734502991985,3,No,70.5077825001546,3,Female,0,0,0.0
PhD,49.9887804876269,5,No,76.05401257747046,4,Male,0,0,0.0
Bachelor's,76.79973080971037,0,No,65.42063276527787,3,Male,0,0,0.0
Master's,66.49698184624975,8,No,84.50415177865135,4,Female,0,0,0.0
PhD,86.94246012464623,3,Yes,65.54857744554467,4,Male,0,0,0.0
PhD,89.88135273540641,8,No,80.0294823118776,5,Male,1,1,0.98
Bachelor's,82.5862726364123,8,Yes,94.2839928085157,1,Male,0,0,0.0
Bachelor's,82.26037495600275,12,Yes,69.53192885298753,2,Female,0,0,0.0
PhD,18.619553716105386,16,No,79.45442560304771,2,Female,0,0,0.0
Master's,76.66783749350543,20,Yes,61.04833689194341,3,Male,0,0,0.0
Master's,82.94319744197506,2,No,76.42050399351257,5,Male,0,0,0.0
Bachelor's,50.92326096757385,5,Yes,65.87057897848527,2,Male,0,0,0.0
Bachelor's,70.1315876738468,19,Yes,78.44764274576688,1,Male,0,0,0.01
PhD,54.35907678486645,14,Yes,70.64454018797366,4,Male,0,0,0.0
Bachelor's,85.41265892201316,13,No,66.09344194281272,4,Female,0,0,0.01
PhD,55.66002902385254,12,No,74.62527312919946,5,Female,0,0,0.0
Master's,58.10706839595029,8,Yes,49.47959735012004,3,Female,0,0,0.0
Master's,63.03924750915977,14,Yes,65.45223187492851,1,Female,0,0,0.0
PhD,100.0,13,No,99.70871637144342,3,Male,0,0,0.0
Bachelor's,85.07008405114294,3,Yes,73.70305515098836,3,Female,0,0,0.0
Master's,94.18905788370826,10,No,71.23557596894305,5,Female,1,1,0.99
Bachelor's,42.803202167796385,1,No,79.72592579920767,4,Male,0,0,0.0
Master's,50.960578807411494,15,No,86.5921567727258,3,Male,0,0,0.0
PhD,90.07869465576546,18,No,92.50065946876323,3,Male,0,0,0.0
PhD,43.59758277659989,15,Yes,75.51094320657225,1,Female,0,0,0.0
PhD,59.924737437255004,6,No,74.10372557037313,4,Female,0,0,0.0
Master's,100.0,10,No,80.02136418214522,3,Female,0,0,0.0
Bachelor's,55.54802904542965,11,No,76.76369166567241,2,Female,0,0,0.0
Bachelor's,42.685038209271625,3,No,74.51055380739378,2,Male,0,0,0.0
Bachelor's,70.71211756564493,15,Yes,82.2027814125016,4,Female,1,1,0.96
Master's,43.30385538758136,15,No,82.0525230537173,4,Female,0,0,0.0
Master's,88.55875109459375,6,Yes,76.77386299665618,5,Male,1,1,0.93
Master's,56.57711875765459,12,No,100.0,3,Female,0,0,0.0
Master's,53.571414566321195,4,No,95.24193121059386,2,Male,0,0,0.0
Master's,70.44073528996003,0,Yes,81.73356068868986,2,Female,0,0,0.0
Bachelor's,63.933432212868155,4,No,87.7601722433938,4,Male,0,0,0.0
Master's,73.7852379052123,13,Yes,69.43294280204567,4,Female,0,0,0.02
Master's,77.8225667410405,10,No,76.47786280677899,1,Male,0,0,0.0
Bachelor's,66.74068384784658,1,Yes,83.48402271012152,1,Male,0,0,0.0
Master's,52.57827085020953,17,Yes,90.1276023861879,4,Male,0,0,0.0
Bachelor's,80.95762427597147,14,Yes,65.8329075027732,1,Male,0,0,0.0
Bachelor's,59.598852728465076,13,Yes,69.60298660214674,4,Male,0,0,0.0
PhD,56.963665382414476,12,Yes,76.97178121761324,4,Male,0,0,0.0
PhD,72.13990922734077,1,No,91.43456321402918,5,Female,0,0,0.02
PhD,41.070063711164934,18,Yes,76.95305571481799,1,Male,0,0,0.0
PhD,75.86314049720579,7,Yes,87.7065162716711,3,Male,0,0,0.0
Master's,72.93643005826284,16,No,74.5872375005281,3,Female,0,0,0.0
PhD,86.8272946040953,14,Yes,83.48406155847307,5,Female,1,1,1.0
Bachelor's,62.494117906234095,19,No,65.28631199670458,3,Male,0,0,0.0
Master's,89.87247298033401,20,No,68.64047266940106,3,Male,0,0,0.0
PhD,77.94464350752813,13,Yes,73.66836884011299,5,Male,1,1,0.98
Bachelor's,69.59816238335141,2,Yes,64.20096008090715,2,Male,0,0,0.0
Master's,97.25043888259056,16,Yes,63.624190152638405,5,Male,0,0,0.02
Master's,71.42819096270175,2,Yes,71.65470539443784,5,Female,0,0,0.0
PhD,62.22449008558524,12,Yes,61.027457313549924,1,Male,0,0,0.0
Master's,71.85759989607237,17,Yes,74.34806130076565,3,Male,0,0,0.0
Bachelor's,61.915462493290256,0,No,78.35139936739697,3,Male,0,0,0.0
Master's,75.6047002089204,6,No,67.11859790390356,2,Male,0,0,0.0
Bachelor's,89.81030922996258,4,No,71.95286621330699,5,Female,0,0,0.0
Master's,69.87993951266111,1,No,71.67583580922833,4,Female,0,0,0.02
PhD,71.35209490109992,16,Yes,90.88769025746132,2,Female,0,0,0.0
Bachelor's,81.9674679179393,20,Yes,76.60443410625948,2,Male,0,0,0.0
Master's,87.80860036162196,9,No,97.57083302859733,3,Female,0,0,0.0
Master's,63.21047102176264,3,Yes,70.87402800564564,3,Female,0,0,0.0
Master's,72.58504009305445,8,Yes,70.85066340128674,3,Male,0,0,0.0
Bachelor's,82.03393461170124,20,No,86.5008771680091,3,Female,0,0,0.0
Bachelor's,74.94928384115556,10,No,49.78774450895003,2,Male,0,0,0.0
Bachelor's,42.06865846347053,11,No,82.80508425884017,5,Female,0,0,0.0
PhD,84.74090439867132,11,No,74.07241112504724,3,Male,0,0,0.0
PhD,77.84321972070603,17,Yes,76.13217608475155,1,Male,0,0,0.0
Bachelor's,78.9092311031021,3,No,71.64477038221379,2,Male,0,0,0.0
Master's,52.11773908519959,8,Yes,80.89931514271332,4,Female,0,0,0.0
PhD,72.2858490205326,7,No,56.535102272570114,4,Male,0,0,0.0
Bachelor's,82.65017850106943,18,No,67.563374650792,5,Male,0,0,0.01
Master's,56.791290926451964,12,No,94.59318410325426,2,Female,0,0,0.0
PhD,60.69183175233425,1,Yes,75.64022134075795,2,Female,0,0,0.0
Master's,82.90718681601395,18,Yes,63.17540236123918,2,Male,0,0,0.0
Master's,59.993460628440076,13,Yes,75.61925418888444,1,Male,0,0,0.0
Master's,66.87236683681691,4,Yes,82.47236852384978,1,Female,0,0,0.0
Master's,54.48072011339133,9,No,75.96854916373718,3,Female,0,0,0.0
PhD,97.29907850978749,16,No,73.87340234033465,4,Female,0,0,0.36
PhD,77.80934147752838,19,No,69.09640003172102,1,Female,0,0,0.0
PhD,66.1690753494075,15,No,62.34266760513056,4,Male,0,0,0.0
Bachelor's,63.364372142016954,16,Yes,56.29528803900308,2,Female,0,0,0.0
PhD,51.5745306527892,0,No,66.68701695914238,1,Male,0,0,0.0
Master's,68.34849863157886,20,No,88.1330309100437,4,Male,0,0,0.0
PhD,79.9758712178507,14,No,70.75322992309235,1,Male,0,0,0.0
Master's,57.85278854084899,16,Yes,73.37187432753899,2,Female,0,0,0.0
Bachelor's,71.58311681944573,10,Yes,59.7740240978635,2,Male,0,0,0.0
Master's,64.48927338026469,4,Yes,75.06444189352297,2,Female,0,0,0.0
Master's,90.70173894363248,3,No,70.96505576107046,3,Male,0,0,0.0
Master's,60.44951854036704,20,Yes,71.66707369501415,4,Female,0,0,0.01
Bachelor's,81.65733811655245,8,Yes,69.05681017917783,3,Male,0,0,0.0
PhD,90.9103389391505,15,No,69.19713033840972,5,Female,0,0,0.03
PhD,64.34304094333646,11,Yes,72.56675863549252,5,Female,0,0,0.0
Bachelor's,61.17133828524634,17,No,74.68516383820177,1,Male,0,0,0.0
Master's,83.84053477786941,2,No,52.4020084664722,1,Female,0,0,0.0
PhD,43.28164128397236,14,Yes,58.190586985342186,1,Female,0,0,0.0
Bachelor's,76.45891958653978,17,No,69.72504984147714,3,Male,0,0,0.0
PhD,46.370173107437765,11,No,84.22270025845094,2,Male,0,0,0.0
Bachelor's,88.33617497749495,12,No,60.83659069098586,1,Female,0,0,0.0
Master's,66.21855483312498,0,No,80.80530999208838,1,Male,0,0,0.0
PhD,68.63832863886596,3,Yes,91.56664043879874,5,Male,0,0,0.0
Bachelor's,59.1362618596348,7,No,72.33371455680464,2,Female,0,0,0.0
PhD,46.25939105091682,18,Yes,70.51348890078536,3,Male,0,0,0.0
PhD,88.98790656448075,20,No,80.3767744613188,2,Female,0,0,0.01
PhD,67.4341373746106,20,No,76.09070159061217,5,Male,0,0,0.0
PhD,100.0,4,No,68.77548221271985,3,Male,0,0,0.0
Bachelor's,57.84727295410647,10,No,77.72610183130683,4,Female,0,0,0.0
Master's,60.299588101261016,16,No,68.14157288751375,1,Female,0,0,0.0
Bachelor's,56.54133827995041,16,No,88.7605571288604,3,Male,0,0,0.0
Bachelor's,67.35759161192969,1,No,72.85324263662572,5,Male,0,0,0.0
Bachelor's,93.62826861676639,0,Yes,79.23490574871897,2,Male,0,0,0.0
Master's,85.15206005160528,3,Yes,91.64682947633838,3,Female,0,0,0.0
PhD,47.43169249623101,8,Yes,73.19307064511926,5,Male,0,0,0.0
PhD,88.06180113695778,1,No,67.48776064884703,3,Male,0,0,0.0
PhD,80.24186929181691,2,Yes,69.27618877826245,1,Female,0,0,0.0
Master's,77.22081739977735,5,No,74.96530611845121,2,Female,0,0,0.0
PhD,59.73638749839357,12,Yes,73.56681045316597,2,Female,0,0,0.0
Master's,60.851345520588765,14,Yes,73.2170435467494,3,Male,0,0,0.0
PhD,72.05600849838402,10,No,78.4973063722324,5,Male,1,1,0.96
PhD,61.702560069575846,9,No,76.21909969486559,1,Male,0,0,0.0
Bachelor's,89.68947976133701,2,No,70.37772008984177,1,Female,0,0,0.0
Master's,61.06066485811512,19,No,75.10745699861795,3,Male,0,0,0.0
Bachelor's,40.798534407575715,8,No,68.10025591918482,4,Male,0,0,0.0
Bachelor's,50.47814584955678,9,Yes,70.16097518692051,3,Male,0,0,0.0
Bachelor's,51.43054940762701,20,No,51.67328807285102,1,Female,0,0,0.0
Master's,66.04977889565009,11,No,66.66806706706038,2,Female,0,0,0.0
Master's,73.24099050353986,7,No,83.15691765181899,3,Female,0,0,0.0
PhD,70.80700655012937,20,Yes,81.28851087275501,3,Male,0,0,0.01
Bachelor's,76.91363496538031,20,No,82.30988608450313,2,Female,0,0,0.0
PhD,66.21579963923979,20,Yes,79.25466985377402,3,Male,0,0,0.0
Bachelor's,66.74639507889046,16,Yes,70.15004499193806,5,Male,0,0,0.0
Master's,96.2778996145303,4,Yes,62.34876985622538,2,Female,0,0,0.0
Master's,88.08036356891316,7,Yes,71.8283976826073,2,Male,0,0,0.0
Master's,76.12450722856846,17,No,44.040190090340914,2,Male,0,0,0.0
Bachelor's,83.7500571351584,10,No,86.4224712954755,1,Female,0,0,0.0
Master's,41.10677251759452,9,No,77.0495906776101,3,Male,0,0,0.0
Bachelor's,57.661920716268384,14,No,83.54576524952293,4,Male,0,0,0.0
PhD,63.516947289917944,5,Yes,69.86502104846768,3,Female,0,0,0.0
Bachelor's,57.83851056971494,18,Yes,58.939268877215625,3,Male,0,0,0.0
PhD,46.813940367872085,16,No,76.84271386643883,1,Male,0,0,0.0
Bachelor's,76.30815703848685,9,No,76.7218990959714,5,Female,1,1,0.97
PhD,90.7862163892693,4,No,73.62507226079386,5,Male,0,0,0.0
Master's,69.80785415500965,15,Yes,77.85228768544647,1,Male,0,0,0.0
PhD,79.7227306845098,11,Yes,70.22373295002944,1,Male,0,0,0.0
Master's,69.36199069018654,20,Yes,76.99138124362626,1,Male,0,0,0.0
Master's,63.37541785484891,4,No,79.68768111752306,3,Female,0,0,0.0
PhD,83.78794838526585,20,Yes,91.75577225053715,1,Female,0,0,0.0
Bachelor's,48.577135887886385,0,Yes,82.65758538155653,4,Male,0,0,0.0
Bachelor's,42.048958810816515,1,Yes,62.60807234146006,2,Male,0,0,0.0
Bachelor's,48.36550267134368,4,No,71.10291939915142,5,Male,0,0,0.0
Bachelor's,82.80381967414132,18,Yes,66.44537533692719,4,Male,0,0,0.01
Bachelor's,71.30816660329131,14,No,88.70957820178947,5,Female,1,1,0.91
Master's,75.6480696887018,0,No,70.09833777768878,3,Male,0,0,0.0
Bachelor's,95.15384490186324,10,No,72.36041193913724,3,Female,0,0,0.0
Master's,52.54990488173273,17,Yes,73.88077728392976,1,Male,0,0,0.0
Master's,88.06255553745802,2,No,79.02768117490264,5,Female,0,0,0.01
